station_id,time_of_day,day_of_week,is_holiday,weather,nearby_events,temperature,platform_capacity,crowd_level
19,8,0,0,Sunny,0,32.7,300,Medium
12,11,0,0,Sunny,1,35.1,700,Medium
13,11,2,0,Sunny,0,28.1,700,Medium
11,5,5,0,Sunny,0,27.5,300,High
5,18,6,0,Sunny,0,26.3,900,Low
1,6,2,0,Sunny,0,29.4,700,High
3,2,0,0,Sunny,0,27.9,700,Medium
19,15,3,0,Rainy,0,36.0,900,Medium
7,17,6,0,Sunny,0,27.6,300,Low
12,15,3,0,Sunny,0,26.0,300,Low
15,22,1,0,Sunny,0,39.7,700,Low
5,6,4,1,Sunny,1,27.7,300,High
15,3,1,0,Rainy,0,30.8,900,High
8,7,1,0,Rainy,0,32.3,500,High
10,12,4,0,Rainy,0,24.3,900,High
16,12,5,0,Sunny,0,36.2,900,Medium
8,16,0,0,Sunny,0,33.2,500,Low
1,16,3,0,Sunny,1,37.8,900,Low
12,4,1,0,Sunny,0,26.6,700,Medium
5,5,4,0,Sunny,0,30.5,700,High
3,18,2,0,Sunny,0,30.2,300,Low
1,12,1,0,Sunny,0,31.3,300,Low
4,13,3,0,Rainy,0,22.7,900,Medium
8,21,0,0,Sunny,1,30.6,700,Low
3,3,1,0,Rainy,1,22.9,700,High
10,6,1,0,Sunny,0,31.8,500,Medium
2,7,5,0,Sunny,0,19.4,300,High
11,12,4,0,Cloudy,0,20.7,700,Medium
10,5,2,0,Cloudy,1,34.1,900,High
14,5,2,0,Sunny,0,27.3,700,High
7,23,6,0,Sunny,2,25.1,300,Medium
2,20,0,0,Sunny,1,36.4,900,Low
9,2,6,0,Sunny,1,31.6,300,High
16,2,3,0,Cloudy,2,34.4,700,High
13,12,0,0,Cloudy,1,29.2,700,Medium
9,21,1,0,Rainy,0,43.4,700,Low
20,1,1,0,Sunny,0,27.0,300,Medium
4,15,2,0,Rainy,1,38.7,900,Medium
10,21,3,0,Sunny,0,29.7,700,Low
12,5,4,0,Cloudy,0,21.7,700,High
17,7,3,0,Cloudy,1,32.4,700,High
14,22,1,0,Sunny,1,31.6,500,Low
14,7,4,0,Sunny,0,24.7,500,High
2,5,3,1,Sunny,0,25.4,900,High
20,13,3,0,Sunny,2,29.9,300,Medium
11,2,4,0,Cloudy,0,31.7,700,Medium
16,9,1,0,Sunny,1,17.6,700,High
19,2,3,0,Sunny,0,35.3,300,Medium
6,11,4,0,Sunny,1,27.5,300,Medium
19,16,5,0,Cloudy,1,23.3,900,Low
5,4,5,0,Sunny,1,34.7,300,High
4,19,1,0,Cloudy,0,29.9,700,Low
15,8,4,0,Cloudy,1,36.1,900,High
4,20,5,0,Cloudy,0,32.2,500,Low
20,19,4,0,Sunny,1,30.0,900,Low
10,6,3,0,Sunny,1,29.2,900,High
3,21,1,0,Sunny,0,32.4,900,Low
5,3,5,0,Sunny,1,27.9,300,High
6,12,6,0,Sunny,0,25.7,700,Medium
8,12,3,0,Rainy,0,33.0,300,Medium
7,9,6,0,Sunny,1,29.3,700,High
10,17,6,1,Cloudy,0,30.2,300,Medium
6,16,0,0,Sunny,0,35.4,900,Low
14,19,0,0,Rainy,0,29.4,700,Low
4,19,1,0,Rainy,0,30.1,300,Low
13,12,5,1,Rainy,0,27.0,900,High
20,16,5,0,Cloudy,0,32.2,500,Low
17,21,5,1,Rainy,0,31.7,300,High
7,3,4,0,Cloudy,0,34.5,300,Medium
4,0,3,0,Sunny,1,27.1,500,Medium
14,0,5,0,Sunny,1,27.7,300,Medium
3,14,3,0,Sunny,0,34.0,500,Low
5,12,1,0,Sunny,0,31.3,700,Low
16,16,6,0,Sunny,0,25.5,500,Low
20,23,5,0,Sunny,2,36.5,900,High
4,7,1,0,Sunny,1,21.5,500,High
2,17,5,0,Sunny,0,33.9,700,Low
18,12,0,0,Sunny,1,23.7,500,Medium
19,22,2,0,Cloudy,0,39.4,500,Low
19,13,1,0,Sunny,0,22.3,700,Low
17,7,5,0,Rainy,1,35.8,300,High
14,7,2,0,Sunny,1,29.6,300,High
19,14,1,0,Cloudy,0,28.2,900,Low
13,12,4,0,Cloudy,1,30.9,900,Medium
12,6,5,0,Rainy,0,33.2,500,High
6,4,4,0,Rainy,0,25.5,300,High
4,16,0,0,Sunny,0,25.9,300,Low
19,15,5,0,Cloudy,0,33.2,500,Low
16,22,6,0,Cloudy,1,21.5,700,Medium
13,1,0,0,Cloudy,1,27.1,300,Medium
4,21,2,0,Rainy,0,45.2,900,Medium
17,17,1,0,Sunny,0,25.2,500,Low
1,16,3,0,Cloudy,2,35.7,700,Medium
18,6,0,0,Sunny,0,27.1,900,High
20,12,3,0,Sunny,0,32.5,300,Low
17,17,3,0,Sunny,0,33.3,700,Low
15,13,1,0,Cloudy,1,35.6,900,Medium
11,17,2,0,Sunny,0,29.0,500,Low
13,12,1,0,Sunny,0,39.9,700,Low
1,10,5,1,Sunny,0,27.1,700,High
17,20,0,0,Rainy,0,31.2,500,Low
6,20,3,0,Rainy,1,31.2,300,Medium
4,15,1,0,Sunny,2,24.4,300,Low
20,22,1,0,Sunny,0,28.6,700,Low
16,16,1,0,Rainy,0,30.8,700,Low
15,7,0,0,Cloudy,1,27.8,700,High
15,18,2,1,Cloudy,0,42.2,900,Medium
6,19,6,0,Sunny,0,25.8,700,Low
15,14,1,0,Cloudy,0,35.9,300,Low
14,8,0,0,Sunny,0,34.3,500,Medium
11,19,3,0,Sunny,0,29.9,500,Low
7,9,5,0,Sunny,1,25.7,500,High
9,11,6,0,Sunny,0,26.2,700,Medium
16,20,4,0,Rainy,0,27.4,700,Low
5,22,6,0,Sunny,1,21.1,500,Medium
20,19,6,0,Sunny,1,25.0,900,Low
10,0,0,0,Sunny,1,22.6,900,Medium
18,19,4,0,Sunny,0,36.7,900,Low
3,8,1,0,Sunny,1,33.1,900,High
13,21,1,0,Sunny,0,33.9,300,Low
11,14,6,0,Sunny,0,32.9,500,Low
17,0,0,0,Rainy,1,30.8,300,Medium
13,11,4,0,Rainy,1,37.3,700,High
6,2,1,0,Rainy,0,26.9,900,High
17,10,3,0,Sunny,1,30.5,900,High
13,1,2,0,Cloudy,0,33.7,500,Medium
19,15,2,0,Cloudy,0,23.4,900,Low
19,8,1,0,Cloudy,0,45.5,500,Medium
10,14,4,0,Rainy,0,30.1,700,Medium
3,11,5,0,Sunny,0,30.7,900,Medium
14,0,1,0,Cloudy,0,36.3,900,Medium
19,12,5,0,Sunny,0,34.6,300,Medium
5,13,5,0,Sunny,0,30.2,500,Low
5,7,4,0,Sunny,0,30.7,500,High
20,7,5,0,Sunny,2,22.5,900,High
17,11,3,0,Cloudy,0,27.2,300,Medium
10,0,4,0,Sunny,1,32.6,900,Medium
5,10,1,0,Sunny,0,32.2,500,Medium
4,7,6,0,Rainy,1,36.1,500,High
6,9,3,0,Sunny,0,29.4,900,High
4,18,0,0,Sunny,1,23.1,700,Low
7,10,2,0,Rainy,0,35.3,900,High
7,6,1,0,Rainy,0,37.2,300,High
18,10,1,0,Sunny,0,34.5,500,Medium
3,16,1,0,Rainy,1,29.2,500,Medium
1,0,3,0,Sunny,0,35.2,900,Medium
4,20,0,0,Sunny,1,47.1,700,Low
6,20,6,0,Sunny,0,30.6,500,Low
9,7,4,0,Sunny,0,23.4,900,High
14,22,0,0,Cloudy,0,27.1,700,Low
12,23,3,0,Cloudy,0,33.1,900,Medium
20,5,1,1,Sunny,2,22.0,900,High
4,21,2,0,Sunny,0,30.8,900,Low
12,17,1,0,Rainy,0,31.9,500,Low
10,5,4,1,Sunny,0,37.7,700,High
7,4,5,0,Sunny,0,36.6,300,High
3,12,2,0,Cloudy,1,34.3,300,Medium
14,18,1,0,Rainy,0,19.2,500,Low
10,21,6,0,Cloudy,0,34.6,500,Low
16,7,2,0,Sunny,0,33.5,900,High
16,8,5,0,Rainy,0,31.3,900,High
10,16,0,0,Sunny,0,21.3,700,Low
13,2,3,0,Sunny,0,26.1,900,Medium
6,18,1,0,Sunny,1,24.2,700,Low
12,10,4,0,Sunny,0,19.9,900,Medium
9,23,0,0,Sunny,0,30.0,900,Low
13,16,1,0,Sunny,1,26.0,300,Low
4,20,0,0,Sunny,0,43.1,500,Low
11,18,4,0,Rainy,0,29.2,700,Low
20,1,1,0,Sunny,1,36.5,300,Medium
18,7,5,0,Sunny,0,22.2,900,High
11,18,5,0,Sunny,0,27.3,300,Low
4,6,4,0,Sunny,0,30.5,700,High
18,16,2,0,Rainy,0,25.5,500,Low
1,5,4,1,Sunny,0,27.9,300,High
7,18,2,0,Rainy,1,28.9,700,Medium
6,23,1,0,Sunny,0,28.8,900,Low
15,5,2,0,Sunny,0,39.3,300,Medium
18,1,1,0,Cloudy,0,31.9,500,Medium
11,5,1,0,Rainy,0,32.4,700,High
20,22,6,0,Sunny,2,32.7,500,Medium
15,4,3,0,Cloudy,0,33.1,900,High
16,18,1,0,Sunny,0,29.6,500,Low
7,19,2,0,Cloudy,0,28.4,900,Low
10,3,3,0,Rainy,0,30.8,900,High
12,21,3,0,Rainy,1,35.8,300,Medium
14,16,1,0,Cloudy,0,35.6,900,Low
5,10,4,0,Sunny,0,28.8,500,Medium
18,3,4,0,Rainy,1,33.8,300,High
5,12,5,1,Sunny,0,29.0,900,High
3,19,3,0,Sunny,0,30.2,700,Low
5,16,1,0,Sunny,0,27.6,700,Low
17,8,6,0,Sunny,0,29.1,900,High
19,3,4,0,Rainy,0,36.7,300,High
19,22,6,0,Sunny,1,30.5,300,Medium
